Municipio,Circunscripcion,Partido,Candidato,Votos,Partido_Votos,Partido_P,P
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JESUS ANDRES PAVA MENDOZA,10,708,12.06%,0.17%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JOSE LUIS MONTOYA COBO,10,708,12.06%,0.17%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MADELEINE LASCARRO RODRIGUEZ,10,708,12.06%,0.17%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,ROBERT ENRIQUE ORTEGA SALCEDO,10,708,12.06%,0.17%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CAMILO BORRERO MARTINEZ,10,750,12.78%,0.17%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CARLOS ALBERTO CORREDOR ANGULO,10,750,12.78%,0.17%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CARLOS ANDRES DIAZ RAMIREZ,10,750,12.78%,0.17%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CRISTINA DEL ROSARIO CABRERA MENDEZ,10,750,12.78%,0.17%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,DIANA MARCELA MAYA AGUDELO,10,750,12.78%,0.17%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,EDILSA DEL SOCORRO TORRES OSORIO,10,750,12.78%,0.17%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,MARIO ANDRES GALAN GALAN,10,750,12.78%,0.17%
SANTUARIO,NACIONAL,AHORA COLOMBIA,ALEXANDER TORRES RAMIREZ,9,662,11.28%,0.15%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JOHANNA ALEXANDRA BAUTISTA MAZUTIER,9,662,11.28%,0.15%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JORGE HERNANDO LOZANO LARA,9,662,11.28%,0.15%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JORGE IVAN GOMEZ URREGO,9,662,11.28%,0.15%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JUAN FERNANDO REYES KURI,9,662,11.28%,0.15%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JUAN SEBASTIAN GOMEZ GONZALES,9,662,11.28%,0.15%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,JULIETH XIMENA HURTADO PINILLA,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,MARCELA PATRICIA MARTINEZ PORTILLA,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,MARIO ANDRES CARCAMO ANGULO,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,ONE VILLARRUEL RINCON,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,PABLO ANTONIO TORRES RINCON,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,RUTH ANGELICA MENA FIGUEROA,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,CESAR AUGUSTO LOAIZA CAPERA,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,ELKIN HERNANDO SALCEDO SANTOS,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,FERNANDO TOLOZA COLORADO,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,INDIRA GONZALEZ ESTRADA,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,JAIR PAUL SIERRA DIAZ,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,JORGE IVAN CARDENAS GIRALDO,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,JOSE ANGEL MESA PULGARIN,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,NOHORA MAYORGA ROMERO,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,RODRIGO GUZMAN DAVILA,9,668,11.38%,0.15%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,ELIZABET AGUILAR RAMIREZ,9,457,7.78%,0.15%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,GLORIA AMPARO DE LAS MERCEDES GAITAN JARAMILLO,9,457,7.78%,0.15%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,LUIS CARLOS RUIZ CHUD,9,457,7.78%,0.15%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,LUIS ENRIQUE HERNANDEZ CARO,9,457,7.78%,0.15%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,MARIO FERNEY HERNANDEZ MORENO,9,457,7.78%,0.15%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,ROBERTO MAYORGA MAYORGA,9,457,7.78%,0.15%
SANTUARIO,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,COLOMBIA SEGURA Y PRÓSPERA,9,9,0.15%,0.15%
SANTUARIO,NACIONAL,CREEMOS,LAURA MARCELA GAMBOA PATERNINA,9,176,2.99%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,ANA CRISTINA MUÑOZ,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,ARMANDO PEREZ ARAUJO,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,JERITZA MERCHAN DIAZ,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,JONATHAN EDUARDO GAITAN SERRANO,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,LUIS FERNANDO MUÑOZ LUJAN,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,LUZ ISMELDA AREVALO QUIROGA,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,MIGUEL ALARCON BLANCO,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,RAFAEL DAVID CUELLO RAMIREZ,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,ROSA DELIA CASTILLO SANCHEZ,9,677,11.53%,0.15%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,ANDRES CICERI ANACONA,9,349,5.94%,0.15%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,CARLOS AUGUSTO VARGAS RODRIGUEZ,9,349,5.94%,0.15%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,CARLOS EDUARDO PIMIENTA TATIS,9,349,5.94%,0.15%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,PIEDAD BIENVENIDA SAFRA ARREGOCES,9,349,5.94%,0.15%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,DIANA CAROLINA PICO CARVAJAL,9,701,11.94%,0.15%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,NADYA GEORGETTE BLEL SCAFF,9,701,11.94%,0.15%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,SHADEA CAROLINA MALAVER CACERES,9,701,11.94%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,DIANA LORENA MAZO VILLEGAS,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,GUSTAVO ADOLFO CORRALES CORREA,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,HUGO ALBERTO OSPINA AGUDELO,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JHONNY ANDRES ALZATE,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,LESTER MANUEL ARGEL MELENDREZ,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,LUZ MARGOTH ROJAS ABAUNZA,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MARIA EDITH CASTELLANOS GARCIA,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,NORMA HURTADO SANCHEZ,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,STEVE GIRALDO CORREA,9,708,12.06%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,AURA VANESSA AGUILAR MORENO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CINDY VANESSA RIVAS MORENO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,DIEGO PATIÑO AMARILES,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JEDSENIA AMARIZ PACHECO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JENNY PAOLA GARCIA MACIAS,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JESSICA DAYAN SUAREZ RUBIANO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,MARTHA MARIN SUAREZ,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,SILVIA PATRICIA BARRIOS CARREÑO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,VALENTINA CORREA RESTREPO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,YESSICA PAOLA JUNCO RAYO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,YESSID ENRIQUE PULGAR DAZA,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ZENON ANGULO ANGULO,9,750,12.78%,0.15%
SANTUARIO,NACIONAL,AHORA COLOMBIA,ALMA NEDIS TOBIO IBARRA,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,FLOR ANGELA MORALES RIVERA,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,GLORIA ELSY DIAZ MARTINEZ,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JABZON LOZANO MOSQUERA,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JOSE DOMINGO JULIO PRETELT,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JUAN BERNARDO SERRANO ARDILA,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JUAN CARLOS CONTRERAS CACERES,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JUAN GABRIEL HURTADO BARAHONA,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,MARIA LUCIA VILLALBA GOMEZ,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,MARIA MONICA SALGADO GAVIRIA,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,OSCAR DAVID GALAN ESCALANTE,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,PATRICIO DE JESUS GAVIRIA PATIÑO,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,RODRIGO CORTES BORRERO,8,662,11.28%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,AYDA LUCIA GOMEZ URREGO,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,CARLOS JOSE NAVARRO ORTEGA,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,CRISTIAN DANILO AVENDAÑO FINO,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,FREDY JAVIER JIMENEZ ZARATE,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,GISSELA PALACIOS MOSQUERA,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,JOSE ERNESTO GUEVARA,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,LINA MARIA MONTAÑEZ CRUZ,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,LUIS ALFONSO MEJIA NUÑEZ,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,NODIER MONTOYA ROMERO,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,SANTIAGO BERNARDO MUÑOZ DIAZ,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,ALVARO MIGUEL NAVAS PATRON,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,CARLOS FERNANDO MOTOA SOLARTE,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,HUGO ENRIQUE GARCIA BOHORQUEZ,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,IVAN SAMUEL PEÑA ANDRADE,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,JAIME ANDRES CARREÑO,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,JUAN CARLOS FLORIAN TRIANA,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,LUIS ALBEIRO TORRES SOTO,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,MALLERLY KATHERINE MARTINEZ LINARES,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,YONATAN BOTERO ALZATE,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,YUDY ELVIRA AYA TORO,8,668,11.38%,0.13%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,ALEXANDER ANGULO ORDOÑEZ,8,457,7.78%,0.13%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,FRANK ARIEL PETRO MADERA,8,457,7.78%,0.13%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,LIZETH MARIANA PEÑA NIÑO,8,457,7.78%,0.13%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,NELSON JAVIER ALARCON SUAREZ,8,457,7.78%,0.13%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,OCTAVIO LOPEZ SIERRA,8,457,7.78%,0.13%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,ROSA CRISTINA MORA VILLARREAL,8,457,7.78%,0.13%
SANTUARIO,NACIONAL,COALICIÓN FUERZA CIUDADANA,WILSON BURITICA GIRALDO,8,457,7.78%,0.13%
SANTUARIO,NACIONAL,CREEMOS,CLAUDIA EUSEBIA CESPEDES CAMPOS,8,176,2.99%,0.13%
SANTUARIO,NACIONAL,CREEMOS,ELIECER CAMACHO JIMENEZ,8,176,2.99%,0.13%
SANTUARIO,NACIONAL,CREEMOS,JUAN DIEGO MUÑOZ COSSIO,8,176,2.99%,0.13%
SANTUARIO,NACIONAL,CREEMOS,MARTHA ALICIA RESTREPO CORREA,8,176,2.99%,0.13%
SANTUARIO,NACIONAL,CREEMOS,SARA MARIA ARBELAEZ RAMIREZ,8,176,2.99%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,ALEJO VERGEL AREVALO,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,CARLOS ENRIQUE RIVAS SEGURA,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,CRISTIAN JAVIER HERNANDEZ PEREZ,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,FABIO ARIAS GIRALDO,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,GUSTAVO ADOLFO CASTILLO VALENCIA,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,LEONIDAS NAME GOMEZ,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,MARIA ISABEL CORDOBA PANESSO,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,FRENTE AMPLIO UNITARIO,WILDER RENE CASTIBLANCO MANDON,8,677,11.53%,0.13%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,ALEJANDRO OSPINA ANGARITA,8,349,5.94%,0.13%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,ANNY FARLEY MARTINEZ ARDILA,8,349,5.94%,0.13%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,JUAN CAMILO OSTOS ROMERO,8,349,5.94%,0.13%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,JULIAN ANDRES ZAMUDIO GONZALEZ,8,349,5.94%,0.13%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,MONICA GINETH DIAZ GAITAN,8,349,5.94%,0.13%
SANTUARIO,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,RAMON ELIAS LOPEZ SABOGAL,8,349,5.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,CARLOS YOVANNI GORDILLO VARGAS,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,EDWAR JALABE DIAZ,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,JOHAN RAFAEL MACIAS MACIAS,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,LINA BEATRIZ ALVAREZ JIMENEZ,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,MARLY YURLEY RODRIGUEZ HERRERA,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,MAURICIO FERNANDEZ FRANCO,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,NATALIA MORALES URQUIJO,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,OSCAR MAURICIO GIRALDO HERNANDEZ,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,YOBANY OROZCO VALENCIANO,8,701,11.94%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,ANDRES ROJAS MARULANDA,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,BARBARA CECILIA JARAMILLO MAYA,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,CAROLINA GUAÑARITA FLOREZ,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JEYSON DAVID RESTREPO URIBE,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JOHN MOISES BESAILE FAYAD,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JOSE DAVID NAME CARDOZO,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JUAN CARLOS GARCES ROJAS,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JUAN FELIPE LEMOS URIBE,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JUAN PABLO SOLARTE CHAVES,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,OMAR ALBERTO SILVA JIMENEZ,8,708,12.06%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ALEJANDRO ALBERTO VEGA PEREZ,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANA CECILIA VARGAS FORERO,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CAMILO ANDRES TORRES VILLALBA,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CARIN ASTRID LESMES SAAVEDRA,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CESAR AUGUSTO LOPEZ MORALES,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,DANIEL ARMANDO CHICAIZA COSME,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,DANIEL GEOVANY NEIRA RIOS,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,DAYANA MARISTEL SERRANO TORRES,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,EDILMA CASTAÑEDA PINEDA,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,EDUARDO JESUS SANCHEZ GIRALDO,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JOSE DOMINGO CASTILLO TORRES,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,LEYDI MILENA JIMENEZ CARRILLO,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,PARTIDO LIBERAL COLOMBIANO,SANTIAGO MONTOYA MONTOYA,8,750,12.78%,0.13%
SANTUARIO,NACIONAL,AHORA COLOMBIA,ALEXANDER VEGA RINCON,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,ANDRES MANUEL TORRES VARGAS,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,CRISTIAN MARINO SAMBONI,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,ENRIQUE URIBE BOTERO,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,EUBLOFIA AZENIT NUÑEZ BURGOS,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,HEINER DENIS LEAL POLICITIVO,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,HUGO ALEJANDRO VASQUEZ VARGAS,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,JOHN JAIRO CRISTANCHO PARRA,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,LEIDY JOHANNA CARMONA CASTILLO,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,LEONARDO LOPEZ MEDINA,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,NELYS MARIA GALLEGO QUIROGA,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,AHORA COLOMBIA,PABLO ANTONIO BUSTOS SANCHEZ,7,662,11.28%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,ANDRES SANTIAGO LEON PINEDA,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,AUGUSTO RICARDO MORENO CEPEDA,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,CARLOS EDUARDO ENRIQUEZ CAICEDO,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,GERVASIO GARCES MORENO,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,HERNAN CASTELLANOS FORIGUA,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,JORGE DAVID PASTRANA SAGRE,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,LUIS CARLOS RUA SANCHEZ,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,LUIS EDUARDO GARZON,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,MILA MARIA PAZ CAMPAZ,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,VICTOR ALFONSO BECERRA SALAZAR,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,WENDY ALEXANDRA TRUJILLO RAMIREZ,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,ALIANZA POR COLOMBIA,WILDER IBERSON ESCOBAR ORTIZ,7,677,11.53%,0.11%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,ADOLFO LEON CABRERA BASTIDAS,7,668,11.38%,0.11%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,ADRIANA ROCIO CADENA CANCINO,7,668,11.38%,0.11%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,BEATRIZ LORENA RIOS CUELLAR,7,668,11.38%,0.11%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,BLANCA LARRADA PALACIO,7,668,11.38%,0.11%
SANTUARIO,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,CARLOS ANDRES CHAGUEZA ORTEGA,7,668,11.38%,0.11%
